LOCATION,TEMPERATURE,RAINFALL,WINDSPEED,HUMLDITY,YEAR,MONTH,DAY,HOUR
서울,1,0,0,44,2019,4,1,1
서울,1,0,0,50,2019,4,1,2
서울,0,0,0,53,2019,4,1,3
서울,0,0,0,55,2019,4,1,4
서울,0,0,1,58,2019,4,1,5
서울,0,0,0,65,2019,4,1,6
서울,0,0,1,65,2019,4,1,7
서울,2,0,2,60,2019,4,1,8
서울,4,0,3,43,2019,4,1,9
서울,6,0,4,25,2019,4,1,10
서울,7,0,4,21,2019,4,1,11
서울,9,0,2,16,2019,4,1,12
서울,9,0,5,17,2019,4,1,13
서울,10,0,4,20,2019,4,1,14
서울,11,0,2,20,2019,4,1,15
서울,10,0,3,22,2019,4,1,16
서울,9,0,4,28,2019,4,1,17
서울,8,0,3,32,2019,4,1,18
서울,7,0,3,31,2019,4,1,19
서울,6,0,2,36,2019,4,1,20
서울,5,0,2,35,2019,4,1,21
서울,5,0,2,46,2019,4,1,22
서울,4,0,1,52,2019,4,1,23
서울,3,0,1,54,2019,4,2,0
서울,3,0,2,52,2019,4,2,1
서울,3,0,2,51,2019,4,2,2
서울,2,0,1,49,2019,4,2,3
서울,2,0,1,47,2019,4,2,4
서울,1,0,1,49,2019,4,2,5
서울,1,0,0,54,2019,4,2,6
서울,1,0,0,61,2019,4,2,7
서울,2,0,0,55,2019,4,2,8
서울,5,0,2,45,2019,4,2,9
서울,7,0,1,31,2019,4,2,10
서울,9,0,2,26,2019,4,2,11
서울,10,0,2,23,2019,4,2,12
서울,10,0,3,20,2019,4,2,13
서울,11,0,4,19,2019,4,2,14
서울,12,0,2,18,2019,4,2,15
서울,12,0,3,18,2019,4,2,16
서울,11,0,4,24,2019,4,2,17
서울,9,0,3,22,2019,4,2,18
서울,8,0,2,28,2019,4,2,19
서울,7,0,2,33,2019,4,2,20
서울,6,0,2,46,2019,4,2,21
서울,5,0,1,38,2019,4,2,22
서울,5,0,1,34,2019,4,2,23
서울,5,0,1,38,2019,4,3,0
서울,4,0,1,40,2019,4,3,1
서울,4,0,2,49,2019,4,3,2
서울,3,0,0,56,2019,4,3,3
서울,3,0,0,58,2019,4,3,4
서울,2,0,0,64,2019,4,3,5
서울,2,0,1,51,2019,4,3,6
서울,2,0,0,50,2019,4,3,7
서울,3,0,1,41,2019,4,3,8
서울,6,0,0,42,2019,4,3,9
서울,9,0,1,30,2019,4,3,10
서울,11,0,1,32,2019,4,3,11
서울,12,0,1,25,2019,4,3,12
서울,12,0,3,22,2019,4,3,13
서울,13,0,3,24,2019,4,3,14
서울,13,0,3,19,2019,4,3,15
서울,12,0,4,16,2019,4,3,16
서울,12,0,3,20,2019,4,3,17
서울,10,0,3,25,2019,4,3,18
서울,8,0,4,28,2019,4,3,19
서울,7,0,3,29,2019,4,3,20
서울,6,0,2,32,2019,4,3,21
서울,6,0,2,33,2019,4,3,22
서울,5,0,2,36,2019,4,3,23
서울,5,0,2,39,2019,4,4,0
서울,5,0,2,44,2019,4,4,1
서울,4,0,1,51,2019,4,4,2
서울,4,0,0,59,2019,4,4,3
서울,3,0,0,64,2019,4,4,4
서울,3,0,0,67,2019,4,4,5
서울,3,0,0,69,2019,4,4,6
서울,3,0,1,71,2019,4,4,7
서울,4,0,0,61,2019,4,4,8
서울,7,0,1,54,2019,4,4,9
서울,9,0,2,49,2019,4,4,10
서울,11,0,2,39,2019,4,4,11
서울,13,0,4,33,2019,4,4,12
서울,14,0,3,30,2019,4,4,13
서울,15,0,3,25,2019,4,4,14
서울,15,0,3,23,2019,4,4,15
서울,14,0,4,22,2019,4,4,16
서울,14,0,4,23,2019,4,4,17
서울,12,0,4,26,2019,4,4,18
서울,11,0,2,28,2019,4,4,19
서울,10,0,2,34,2019,4,4,20
서울,9,0,2,32,2019,4,4,21
서울,9,0,2,36,2019,4,4,22
서울,8,0,3,48,2019,4,4,23
서울,7,0,3,48,2019,4,5,0
서울,7,0,3,56,2019,4,5,1
서울,7,0,3,65,2019,4,5,2
서울,7,0,2,69,2019,4,5,3
서울,7,0,1,72,2019,4,5,4
서울,7,0,2,73,2019,4,5,5
서울,8,0,2,78,2019,4,5,6
서울,8,0,2,84,2019,4,5,7
서울,8,0,1,85,2019,4,5,8
서울,9,0,1,77,2019,4,5,9
서울,11,0,3,66,2019,4,5,10
서울,13,0,2,40,2019,4,5,11
서울,14,0,3,27,2019,4,5,12
서울,16,0,4,19,2019,4,5,13
서울,16,0,3,24,2019,4,5,14
서울,17,0,3,19,2019,4,5,15
서울,16,0,3,16,2019,4,5,16
서울,15,0,4,16,2019,4,5,17
서울,15,0,2,15,2019,4,5,18
서울,13,0,3,21,2019,4,5,19
서울,11,0,4,26,2019,4,5,20
서울,11,0,3,22,2019,4,5,21
서울,10,0,1,22,2019,4,5,22
서울,9,0,1,22,2019,4,5,23
서울,8,0,0,21,2019,4,6,0
서울,8,0,1,25,2019,4,6,1
서울,7,0,0,26,2019,4,6,2
서울,7,0,0,27,2019,4,6,3
서울,6,0,1,29,2019,4,6,4
서울,6,0,0,30,2019,4,6,5
서울,5,0,0,27,2019,4,6,6
서울,6,0,0,32,2019,4,6,7
서울,7,0,1,36,2019,4,6,8
서울,9,0,1,34,2019,4,6,9
서울,11,0,0,30,2019,4,6,10
서울,11,0,0,29,2019,4,6,11
서울,12,0,0,27,2019,4,6,12
서울,12,0,1,25,2019,4,6,13
서울,11,0,1,28,2019,4,6,14
서울,12,0,0,28,2019,4,6,15
서울,11,0,0,35,2019,4,6,16
서울,10,0,0,48,2019,4,6,17
서울,9,0,2,42,2019,4,6,18
서울,10,0,2,45,2019,4,6,19
서울,9,0,1,54,2019,4,6,20
서울,9,0,1,59,2019,4,6,21
서울,9,0,0,60,2019,4,6,22
서울,8,0,1,75,2019,4,6,23
서울,8,0,0,75,2019,4,7,0
서울,8,0,0,72,2019,4,7,1
서울,8,0,0,72,2019,4,7,2
서울,7,0,0,76,2019,4,7,3
서울,7,0,1,82,2019,4,7,4
서울,6,0,0,85,2019,4,7,5
서울,6,0,0,89,2019,4,7,6
서울,5,0,0,84,2019,4,7,7
서울,6,0,0,75,2019,4,7,8
서울,9,0,1,61,2019,4,7,9
서울,12,0,0,52,2019,4,7,10
서울,14,0,1,36,2019,4,7,11
서울,16,0,1,33,2019,4,7,12
서울,17,0,2,28,2019,4,7,13
서울,18,0,2,21,2019,4,7,14
서울,19,0,1,18,2019,4,7,15
서울,19,0,3,14,2019,4,7,16
서울,18,0,3,21,2019,4,7,17
서울,17,0,3,18,2019,4,7,18
서울,15,0,4,24,2019,4,7,19
서울,13,0,3,26,2019,4,7,20
서울,12,0,3,23,2019,4,7,21
서울,11,0,2,24,2019,4,7,22
서울,10,0,0,25,2019,4,7,23
서울,10,0,1,27,2019,4,8,0
서울,10,0,2,27,2019,4,8,1
서울,10,0,1,27,2019,4,8,2
서울,9,0,2,25,2019,4,8,3
서울,8,0,0,27,2019,4,8,4
서울,8,0,1,27,2019,4,8,5
서울,8,0,2,31,2019,4,8,6
서울,7,0,2,30,2019,4,8,7
서울,8,0,2,29,2019,4,8,8
서울,10,0,2,26,2019,4,8,9
서울,12,0,2,22,2019,4,8,10
서울,13,0,3,21,2019,4,8,11
서울,14,0,4,18,2019,4,8,12
서울,15,0,4,15,2019,4,8,13
서울,15,0,3,14,2019,4,8,14
서울,16,0,4,13,2019,4,8,15
서울,16,0,3,12,2019,4,8,16
서울,16,0,3,16,2019,4,8,17
서울,13,0,2,30,2019,4,8,18
서울,12,0,2,27,2019,4,8,19
서울,11,0,1,26,2019,4,8,20
서울,10,0,0,28,2019,4,8,21
서울,10,0,1,29,2019,4,8,22
서울,10,0,1,33,2019,4,8,23
서울,9,0,0,34,2019,4,9,0
서울,8,0,0,37,2019,4,9,1
서울,8,0,1,34,2019,4,9,2
서울,8,0,1,32,2019,4,9,3
서울,8,0,1,32,2019,4,9,4
서울,8,0,2,32,2019,4,9,5
서울,8,0,2,31,2019,4,9,6
서울,8,0,1,29,2019,4,9,7
서울,9,0,2,27,2019,4,9,8
서울,11,0,2,24,2019,4,9,9
서울,13,0,2,22,2019,4,9,10
서울,13,0,1,21,2019,4,9,11
서울,13,0,2,20,2019,4,9,12
서울,13,0,2,18,2019,4,9,13
서울,13,0,2,18,2019,4,9,14
서울,13,0,2,24,2019,4,9,15
서울,12,0,2,32,2019,4,9,16
서울,10,0,3,53,2019,4,9,17
서울,7,1,4,83,2019,4,9,18
서울,7,3,3,86,2019,4,9,19
서울,6,3,2,87,2019,4,9,20
서울,5,2,2,88,2019,4,9,21
서울,5,1,2,88,2019,4,9,22
서울,4,2,2,91,2019,4,9,23
서울,4,1,3,91,2019,4,10,0
서울,4,1,2,88,2019,4,10,1
서울,4,0,2,87,2019,4,10,2
서울,4,0,2,89,2019,4,10,3
서울,5,0,2,86,2019,4,10,4
서울,5,0,1,85,2019,4,10,5
서울,5,0,1,81,2019,4,10,6
서울,5,0,1,80,2019,4,10,7
서울,6,0,1,77,2019,4,10,8
서울,6,0,0,74,2019,4,10,9
서울,7,0,1,80,2019,4,10,10
서울,7,0,2,83,2019,4,10,11
서울,6,0,1,86,2019,4,10,12
서울,7,0,0,85,2019,4,10,13
서울,8,0,1,76,2019,4,10,14
서울,8,0,1,79,2019,4,10,15
서울,9,0,2,69,2019,4,10,16
서울,9,0,1,67,2019,4,10,17
서울,9,0,1,65,2019,4,10,18
서울,9,0,2,68,2019,4,10,19
서울,8,0,2,69,2019,4,10,20
서울,8,0,1,70,2019,4,10,21
서울,7,0,1,76,2019,4,10,22
서울,6,0,1,81,2019,4,10,23
서울,6,0,1,83,2019,4,11,0
서울,5,0,0,86,2019,4,11,1
서울,5,0,1,92,2019,4,11,2
서울,5,0,0,87,2019,4,11,3
서울,4,0,0,86,2019,4,11,4
서울,4,0,0,88,2019,4,11,5
서울,4,0,0,87,2019,4,11,6
서울,4,0,0,88,2019,4,11,7
서울,5,0,1,82,2019,4,11,8
서울,7,0,1,73,2019,4,11,9
서울,10,0,1,63,2019,4,11,10
서울,12,0,1,54,2019,4,11,11
서울,13,0,1,42,2019,4,11,12
서울,14,0,2,40,2019,4,11,13
서울,14,0,3,23,2019,4,11,14
서울,14,0,4,35,2019,4,11,15
서울,15,0,3,30,2019,4,11,16
서울,14,0,3,33,2019,4,11,17
서울,12,0,3,36,2019,4,11,18
서울,11,0,2,43,2019,4,11,19
서울,10,0,2,46,2019,4,11,20
서울,9,0,2,50,2019,4,11,21
서울,9,0,1,55,2019,4,11,22
서울,8,0,1,53,2019,4,11,23
서울,8,0,2,54,2019,4,12,0
서울,8,0,2,58,2019,4,12,1
서울,7,0,0,63,2019,4,12,2
서울,6,0,1,69,2019,4,12,3
서울,6,0,0,72,2019,4,12,4
서울,5,0,1,77,2019,4,12,5
서울,5,0,1,84,2019,4,12,6
서울,5,0,0,83,2019,4,12,7
서울,7,0,0,75,2019,4,12,8
서울,9,0,1,61,2019,4,12,9
서울,12,0,2,44,2019,4,12,10
서울,14,0,2,30,2019,4,12,11
서울,15,0,2,31,2019,4,12,12
서울,17,0,3,25,2019,4,12,13
서울,17,0,3,23,2019,4,12,14
서울,18,0,3,25,2019,4,12,15
서울,18,0,3,21,2019,4,12,16
서울,16,0,4,27,2019,4,12,17
서울,14,0,4,29,2019,4,12,18
서울,12,0,4,31,2019,4,12,19
서울,11,0,4,39,2019,4,12,20
서울,10,0,2,37,2019,4,12,21
서울,10,0,1,41,2019,4,12,22
서울,9,0,1,47,2019,4,12,23
서울,8,0,1,52,2019,4,13,0
서울,8,0,0,56,2019,4,13,1
서울,7,0,0,55,2019,4,13,2
서울,7,0,0,62,2019,4,13,3
서울,6,0,0,63,2019,4,13,4
서울,6,0,0,64,2019,4,13,5
서울,6,0,0,65,2019,4,13,6
서울,6,0,0,64,2019,4,13,7
서울,8,0,1,52,2019,4,13,8
서울,10,0,1,42,2019,4,13,9
서울,13,0,1,30,2019,4,13,10
서울,14,0,2,23,2019,4,13,11
서울,15,0,2,20,2019,4,13,12
서울,17,0,2,18,2019,4,13,13
서울,17,0,4,15,2019,4,13,14
서울,17,0,3,15,2019,4,13,15
서울,17,0,4,16,2019,4,13,16
서울,16,0,4,18,2019,4,13,17
서울,15,0,2,18,2019,4,13,18
서울,13,0,3,21,2019,4,13,19
서울,12,0,2,25,2019,4,13,20
서울,11,0,0,25,2019,4,13,21
서울,10,0,1,26,2019,4,13,22
서울,10,0,1,23,2019,4,13,23
서울,10,0,1,25,2019,4,14,0
서울,9,0,1,25,2019,4,14,1
서울,9,0,0,28,2019,4,14,2
서울,9,0,0,31,2019,4,14,3
서울,8,0,0,29,2019,4,14,4
서울,9,0,2,25,2019,4,14,5
서울,9,0,2,39,2019,4,14,6
서울,8,0,0,53,2019,4,14,7
서울,8,0,0,62,2019,4,14,8
서울,8,0,1,61,2019,4,14,9
서울,8,0,1,78,2019,4,14,10
서울,7,0,2,83,2019,4,14,11
서울,8,0,2,88,2019,4,14,12
서울,9,0,2,80,2019,4,14,13
서울,11,0,2,69,2019,4,14,14
서울,12,0,3,63,2019,4,14,15
서울,13,0,3,53,2019,4,14,16
서울,13,0,4,54,2019,4,14,17
서울,12,0,5,24,2019,4,14,18
서울,11,0,4,21,2019,4,14,19
서울,10,0,3,23,2019,4,14,20
서울,9,0,1,25,2019,4,14,21
서울,8,0,1,26,2019,4,14,22
서울,7,0,1,30,2019,4,14,23
서울,6,0,1,33,2019,4,15,0
서울,6,0,0,39,2019,4,15,1
서울,5,0,1,42,2019,4,15,2
서울,4,0,0,42,2019,4,15,3
서울,4,0,0,43,2019,4,15,4
서울,4,0,0,41,2019,4,15,5
서울,4,0,0,48,2019,4,15,6
서울,4,0,0,43,2019,4,15,7
서울,6,0,1,38,2019,4,15,8
서울,10,0,1,28,2019,4,15,9
서울,12,0,2,23,2019,4,15,10
서울,14,0,2,19,2019,4,15,11
서울,16,0,2,22,2019,4,15,12
서울,17,0,4,19,2019,4,15,13
서울,17,0,2,15,2019,4,15,14
서울,17,0,4,14,2019,4,15,15
서울,17,0,2,14,2019,4,15,16
서울,17,0,3,14,2019,4,15,17
서울,16,0,2,17,2019,4,15,18
서울,14,0,2,24,2019,4,15,19
서울,13,0,1,28,2019,4,15,20
서울,12,0,1,33,2019,4,15,21
서울,11,0,1,38,2019,4,15,22
서울,10,0,0,42,2019,4,15,23
서울,10,0,1,43,2019,4,16,0
서울,9,0,1,44,2019,4,16,1
서울,9,0,1,49,2019,4,16,2
서울,8,0,0,51,2019,4,16,3
서울,8,0,0,52,2019,4,16,4
서울,7,0,0,52,2019,4,16,5
서울,6,0,1,52,2019,4,16,6
서울,7,0,1,51,2019,4,16,7
서울,10,0,1,38,2019,4,16,8
서울,13,0,1,29,2019,4,16,9
서울,15,0,1,22,2019,4,16,10
서울,17,0,1,21,2019,4,16,11
서울,19,0,2,15,2019,4,16,12
서울,20,0,3,14,2019,4,16,13
서울,21,0,3,13,2019,4,16,14
서울,22,0,2,11,2019,4,16,15
서울,21,0,3,11,2019,4,16,16
서울,21,0,3,11,2019,4,16,17
서울,20,0,3,12,2019,4,16,18
서울,18,0,2,15,2019,4,16,19
서울,16,0,2,15,2019,4,16,20
서울,16,0,1,16,2019,4,16,21
서울,14,0,0,21,2019,4,16,22
서울,13,0,0,22,2019,4,16,23
서울,12,0,0,24,2019,4,17,0
서울,11,0,1,25,2019,4,17,1
서울,11,0,0,28,2019,4,17,2
서울,10,0,0,25,2019,4,17,3
서울,10,0,0,28,2019,4,17,4
서울,9,0,1,33,2019,4,17,5
서울,9,0,0,29,2019,4,17,6
서울,9,0,0,32,2019,4,17,7
서울,11,0,0,27,2019,4,17,8
서울,15,0,0,22,2019,4,17,9
서울,17,0,1,18,2019,4,17,10
서울,20,0,2,18,2019,4,17,11
서울,20,0,1,23,2019,4,17,12
서울,21,0,3,25,2019,4,17,13
서울,21,0,4,38,2019,4,17,14
서울,21,0,3,37,2019,4,17,15
서울,20,0,3,34,2019,4,17,16
서울,19,0,3,36,2019,4,17,17
서울,18,0,4,43,2019,4,17,18
서울,16,0,2,52,2019,4,17,19
서울,14,0,2,62,2019,4,17,20
서울,13,0,1,62,2019,4,17,21
서울,13,0,1,64,2019,4,17,22
서울,13,0,0,61,2019,4,17,23
서울,12,0,1,59,2019,4,18,0
서울,13,0,1,58,2019,4,18,1
서울,12,0,1,65,2019,4,18,2
서울,11,0,0,66,2019,4,18,3
서울,11,0,0,69,2019,4,18,4
서울,11,0,0,66,2019,4,18,5
서울,11,0,1,64,2019,4,18,6
서울,11,0,2,65,2019,4,18,7
서울,13,0,1,64,2019,4,18,8
서울,13,0,2,66,2019,4,18,9
서울,14,0,3,64,2019,4,18,10
서울,14,0,3,64,2019,4,18,11
서울,14,0,2,64,2019,4,18,12
서울,15,0,4,57,2019,4,18,13
서울,15,0,4,62,2019,4,18,14
서울,14,0,4,70,2019,4,18,15
서울,13,0,2,79,2019,4,18,16
서울,13,0,2,81,2019,4,18,17
서울,12,0,2,83,2019,4,18,18
서울,12,0,1,85,2019,4,18,19
서울,12,0,0,86,2019,4,18,20
서울,11,0,0,89,2019,4,18,21
서울,11,0,0,91,2019,4,18,22
서울,10,0,1,92,2019,4,18,23
서울,10,0,0,93,2019,4,19,0
서울,10,0,1,92,2019,4,19,1
서울,10,0,0,88,2019,4,19,2
서울,9,0,0,93,2019,4,19,3
서울,9,0,1,93,2019,4,19,4
서울,9,0,1,87,2019,4,19,5
서울,10,0,1,83,2019,4,19,6
서울,10,0,1,70,2019,4,19,7
서울,11,0,2,60,2019,4,19,8
서울,12,0,2,55,2019,4,19,9
서울,12,0,2,50,2019,4,19,10
서울,13,0,2,47,2019,4,19,11
서울,13,0,2,45,2019,4,19,12
서울,15,0,2,40,2019,4,19,13
서울,17,0,1,39,2019,4,19,14
서울,18,0,1,38,2019,4,19,15
서울,19,0,1,36,2019,4,19,16
서울,19,0,0,34,2019,4,19,17
서울,18,0,1,34,2019,4,19,18
서울,17,0,1,41,2019,4,19,19
서울,16,0,1,47,2019,4,19,20
서울,15,0,1,52,2019,4,19,21
서울,14,0,1,56,2019,4,19,22
서울,13,0,1,57,2019,4,19,23
서울,12,0,1,60,2019,4,20,0
서울,11,0,0,62,2019,4,20,1
서울,11,0,0,64,2019,4,20,2
서울,10,0,1,69,2019,4,20,3
서울,9,0,1,69,2019,4,20,4
서울,9,0,1,69,2019,4,20,5
서울,10,0,1,66,2019,4,20,6
서울,11,0,1,65,2019,4,20,7
서울,12,0,0,60,2019,4,20,8
서울,13,0,1,61,2019,4,20,9
서울,14,0,1,62,2019,4,20,10
서울,16,0,1,53,2019,4,20,11
서울,17,0,2,53,2019,4,20,12
서울,17,0,3,48,2019,4,20,13
서울,17,0,3,50,2019,4,20,14
서울,18,0,3,46,2019,4,20,15
서울,18,0,3,47,2019,4,20,16
서울,17,0,3,60,2019,4,20,17
서울,16,0,3,66,2019,4,20,18
서울,15,0,2,69,2019,4,20,19
서울,15,0,1,73,2019,4,20,20
서울,14,0,1,78,2019,4,20,21
서울,13,0,1,92,2019,4,20,22
서울,13,0,1,94,2019,4,20,23
서울,13,0,1,96,2019,4,21,0
서울,13,0,1,96,2019,4,21,1
서울,13,0,2,97,2019,4,21,2
서울,12,0,2,97,2019,4,21,3
서울,12,0,2,96,2019,4,21,4
서울,12,0,0,96,2019,4,21,5
서울,12,0,0,96,2019,4,21,6
서울,12,0,0,96,2019,4,21,7
서울,13,0,0,94,2019,4,21,8
서울,13,0,1,93,2019,4,21,9
서울,14,0,1,84,2019,4,21,10
서울,14,0,1,85,2019,4,21,11
서울,16,0,1,69,2019,4,21,12
서울,17,0,1,64,2019,4,21,13
서울,17,0,1,64,2019,4,21,14
서울,19,0,2,60,2019,4,21,15
서울,19,0,1,57,2019,4,21,16
서울,20,0,2,54,2019,4,21,17
서울,18,0,4,59,2019,4,21,18
서울,16,0,2,65,2019,4,21,19
서울,15,0,2,68,2019,4,21,20
서울,14,0,2,69,2019,4,21,21
서울,13,0,1,73,2019,4,21,22
서울,13,0,1,77,2019,4,21,23
서울,12,0,2,79,2019,4,22,0
서울,12,0,1,81,2019,4,22,1
서울,11,0,0,83,2019,4,22,2
서울,11,0,0,83,2019,4,22,3
서울,11,0,0,84,2019,4,22,4
서울,10,0,0,84,2019,4,22,5
서울,10,0,1,86,2019,4,22,6
서울,11,0,1,81,2019,4,22,7
서울,13,0,1,70,2019,4,22,8
서울,16,0,0,61,2019,4,22,9
서울,18,0,1,55,2019,4,22,10
서울,21,0,2,47,2019,4,22,11
서울,22,0,2,35,2019,4,22,12
서울,24,0,2,27,2019,4,22,13
서울,26,0,1,24,2019,4,22,14
서울,27,0,1,23,2019,4,22,15
서울,28,0,1,21,2019,4,22,16
서울,27,0,1,23,2019,4,22,17
서울,25,0,2,29,2019,4,22,18
서울,24,0,2,33,2019,4,22,19
서울,22,0,1,38,2019,4,22,20
서울,21,0,1,40,2019,4,22,21
서울,20,0,1,47,2019,4,22,22
서울,19,0,1,41,2019,4,22,23
서울,18,0,0,48,2019,4,23,0
서울,17,0,1,52,2019,4,23,1
서울,16,0,0,55,2019,4,23,2
서울,16,0,0,58,2019,4,23,3
서울,16,0,0,59,2019,4,23,4
서울,16,0,0,61,2019,4,23,5
서울,15,0,0,64,2019,4,23,6
서울,15,0,0,58,2019,4,23,7
서울,17,0,1,48,2019,4,23,8
서울,20,0,0,42,2019,4,23,9
서울,22,0,0,41,2019,4,23,10
서울,23,0,1,41,2019,4,23,11
서울,25,0,1,39,2019,4,23,12
서울,25,0,1,40,2019,4,23,13
서울,25,0,0,38,2019,4,23,14
서울,25,0,1,39,2019,4,23,15
서울,24,0,2,42,2019,4,23,16
서울,24,0,1,44,2019,4,23,17
서울,23,0,2,50,2019,4,23,18
서울,21,0,3,56,2019,4,23,19
서울,19,0,1,58,2019,4,23,20
서울,19,0,2,60,2019,4,23,21
서울,18,0,1,60,2019,4,23,22
서울,18,0,1,62,2019,4,23,23
서울,18,0,1,64,2019,4,24,0
서울,17,0,1,67,2019,4,24,1
서울,16,0,0,85,2019,4,24,2
서울,16,1,0,94,2019,4,24,3
서울,16,0,0,95,2019,4,24,4
서울,16,0,0,95,2019,4,24,5
서울,15,0,0,96,2019,4,24,6
서울,16,0,1,96,2019,4,24,7
서울,16,0,1,95,2019,4,24,8
서울,17,0,0,82,2019,4,24,9
서울,19,0,0,74,2019,4,24,10
서울,19,0,3,73,2019,4,24,11
서울,21,0,1,62,2019,4,24,12
서울,23,0,1,54,2019,4,24,13
서울,24,0,3,52,2019,4,24,14
서울,25,0,2,47,2019,4,24,15
서울,25,0,2,48,2019,4,24,16
서울,24,0,3,51,2019,4,24,17
서울,22,0,4,51,2019,4,24,18
서울,21,0,2,54,2019,4,24,19
서울,20,0,2,57,2019,4,24,20
서울,19,0,1,60,2019,4,24,21
서울,18,0,1,63,2019,4,24,22
서울,17,0,1,67,2019,4,24,23
서울,17,0,0,71,2019,4,25,0
서울,16,0,1,72,2019,4,25,1
서울,16,0,0,70,2019,4,25,2
서울,16,0,0,72,2019,4,25,3
서울,16,0,1,70,2019,4,25,4
서울,17,0,2,66,2019,4,25,5
서울,16,0,2,64,2019,4,25,6
서울,15,0,2,59,2019,4,25,7
서울,15,0,2,57,2019,4,25,8
서울,15,0,2,53,2019,4,25,9
서울,15,0,2,52,2019,4,25,10
서울,14,0,3,54,2019,4,25,11
서울,14,0,3,51,2019,4,25,12
서울,14,0,2,68,2019,4,25,13
서울,12,0,2,77,2019,4,25,14
서울,11,0,2,82,2019,4,25,15
서울,11,1,2,88,2019,4,25,16
서울,10,0,2,92,2019,4,25,17
서울,10,0,2,93,2019,4,25,18
서울,10,0,2,93,2019,4,25,19
서울,10,1,2,95,2019,4,25,20
서울,10,2,1,96,2019,4,25,21
서울,10,2,0,96,2019,4,25,22
서울,9,1,2,96,2019,4,25,23
서울,9,0,1,96,2019,4,26,0
서울,9,0,2,95,2019,4,26,1
서울,8,0,1,96,2019,4,26,2
서울,8,0,2,96,2019,4,26,3
서울,8,1,1,96,2019,4,26,4
서울,8,0,2,96,2019,4,26,5
서울,8,0,1,95,2019,4,26,6
서울,7,0,1,94,2019,4,26,7
서울,8,0,1,91,2019,4,26,8
서울,8,0,2,84,2019,4,26,9
서울,9,0,2,79,2019,4,26,10
서울,9,0,1,76,2019,4,26,11
서울,9,0,1,74,2019,4,26,12
서울,9,0,2,72,2019,4,26,13
서울,9,0,2,72,2019,4,26,14
서울,9,0,1,83,2019,4,26,15
서울,9,0,0,83,2019,4,26,16
서울,9,0,1,85,2019,4,26,17
서울,9,0,1,81,2019,4,26,18
서울,9,0,1,76,2019,4,26,19
서울,8,0,1,75,2019,4,26,20
서울,8,0,0,73,2019,4,26,21
서울,7,0,0,77,2019,4,26,22
서울,6,0,0,70,2019,4,26,23
서울,6,0,0,71,2019,4,27,0
서울,5,0,0,81,2019,4,27,1
서울,5,0,0,79,2019,4,27,2
서울,5,0,0,80,2019,4,27,3
서울,4,0,0,80,2019,4,27,4
서울,4,0,1,86,2019,4,27,5
서울,4,0,1,79,2019,4,27,6
서울,5,0,0,71,2019,4,27,7
서울,7,0,0,63,2019,4,27,8
서울,9,0,1,56,2019,4,27,9
서울,12,0,2,48,2019,4,27,10
서울,14,0,1,44,2019,4,27,11
서울,15,0,2,38,2019,4,27,12
서울,17,0,2,31,2019,4,27,13
서울,17,0,2,29,2019,4,27,14
서울,18,0,2,27,2019,4,27,15
서울,17,0,3,34,2019,4,27,16
서울,16,0,1,33,2019,4,27,17
서울,16,0,2,37,2019,4,27,18
서울,14,0,2,45,2019,4,27,19
서울,13,0,1,51,2019,4,27,20
서울,12,0,1,54,2019,4,27,21
서울,11,0,3,51,2019,4,27,22
서울,11,0,2,54,2019,4,27,23
서울,11,0,1,50,2019,4,28,0
서울,12,0,0,44,2019,4,28,1
서울,11,0,0,48,2019,4,28,2
서울,11,0,0,50,2019,4,28,3
서울,11,0,1,54,2019,4,28,4
서울,11,0,0,54,2019,4,28,5
서울,11,0,0,60,2019,4,28,6
서울,10,0,0,64,2019,4,28,7
서울,11,0,0,61,2019,4,28,8
서울,11,0,2,60,2019,4,28,9
서울,12,0,2,58,2019,4,28,10
서울,14,0,2,45,2019,4,28,11
서울,15,0,2,39,2019,4,28,12
서울,16,0,2,38,2019,4,28,13
서울,15,0,2,39,2019,4,28,14
서울,16,0,3,35,2019,4,28,15
서울,15,0,3,36,2019,4,28,16
서울,15,0,2,40,2019,4,28,17
서울,14,0,3,40,2019,4,28,18
서울,14,0,3,42,2019,4,28,19
서울,12,0,1,45,2019,4,28,20
서울,11,0,0,49,2019,4,28,21
서울,11,0,1,52,2019,4,28,22
서울,10,0,1,53,2019,4,28,23
서울,9,0,0,57,2019,4,29,0
서울,9,0,0,55,2019,4,29,1
서울,9,0,0,58,2019,4,29,2
서울,8,0,0,62,2019,4,29,3
서울,8,0,0,65,2019,4,29,4
서울,8,0,0,64,2019,4,29,5
서울,8,0,0,66,2019,4,29,6
서울,8,0,1,66,2019,4,29,7
서울,11,0,1,57,2019,4,29,8
서울,13,0,1,48,2019,4,29,9
서울,14,0,1,46,2019,4,29,10
서울,15,0,2,44,2019,4,29,11
서울,15,0,0,45,2019,4,29,12
서울,16,0,1,43,2019,4,29,13
서울,15,0,0,44,2019,4,29,14
서울,15,0,1,45,2019,4,29,15
서울,16,0,1,42,2019,4,29,16
서울,16,0,0,41,2019,4,29,17
서울,17,0,0,38,2019,4,29,18
서울,16,0,0,43,2019,4,29,19
서울,14,0,1,50,2019,4,29,20
서울,13,0,0,55,2019,4,29,21
서울,12,0,1,60,2019,4,29,22
서울,12,0,0,61,2019,4,29,23
서울,11,0,0,64,2019,4,30,0
서울,11,0,0,66,2019,4,30,1
